"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2024-03-21,NA,"X8","VVM10",2.1
2024-03-21,NA,"X8","DVM10",88
2024-03-21,"11:29:00","X8","VVX10",6.7
2024-03-21,"11:29:00","X8","DVVX10",94
2024-03-22,NA,"D5","TM",19
2024-03-22,"12:28:00","D5","TX",25
2024-03-22,"23:13:00","D5","TN",14.9
2024-03-22,NA,"D5","HRM",53
2024-03-22,"19:02:00","D5","HRX",69
2024-03-22,"12:30:00","D5","HRN",37
2024-03-22,NA,"D5","PM",972.3
2024-03-22,"00:00:00","D5","PX",974.2
2024-03-22,"23:59:00","D5","PN",970.3
2024-03-22,NA,"D5","PPT",0
2024-03-22,NA,"D5","RS24h",19.7
2024-03-22,NA,"D5","VVM10",3.3
2024-03-22,NA,"D5","DVM10",226
2024-03-22,"15:16:00","D5","VVX10",8.4
2024-03-22,"15:16:00","D5","DVVX10",210
2024-03-22,NA,"X2","TM",17.6
2024-03-22,"12:26:00","X2","TX",24.9
2024-03-22,"05:44:00","X2","TN",12.4
2024-03-22,NA,"X2","HRM",71
2024-03-22,"01:51:00","X2","HRX",92
2024-03-22,"12:08:00","X2","HRN",41
2024-03-22,NA,"X4","TM",18.8
2024-03-22,"11:55:00","X4","TX",24.2
2024-03-22,"04:52:00","X4","TN",14.6
2024-03-22,NA,"X4","HRM",61
2024-03-22,"04:57:00","X4","HRX",84
2024-03-22,"12:00:00","X4","HRN",37
2024-03-22,NA,"X4","PM",1016.2
2024-03-22,"00:00:00","X4","PX",1018.2
2024-03-22,"23:59:00","X4","PN",1014.4
2024-03-22,NA,"X4","PPT",0
2024-03-22,NA,"X4","RS24h",19.6
2024-03-22,NA,"X4","VVM10",1.2
2024-03-22,NA,"X4","DVM10",195
2024-03-22,"13:59:00","X4","VVX10",6.5
2024-03-22,"13:59:00","X4","DVVX10",154
2024-03-22,NA,"X8","TM",18.8
2024-03-22,"12:31:00","X8","TX",25.6
2024-03-22,"00:00:00","X8","TN",13.1
2024-03-22,NA,"X8","HRM",60
2024-03-22,"00:30:00","X8","HRX",90
2024-03-22,"12:36:00","X8","HRN",35
2024-03-22,NA,"X8","PM",1010.5
2024-03-22,"00:00:00","X8","PX",1012.3
2024-03-22,"23:59:00","X8","PN",1008.8
2024-03-22,NA,"X8","PPT",0
2024-03-22,NA,"X8","RS24h",19.3
2024-03-22,NA,"X8","VVM10",1.4
2024-03-22,NA,"X8","DVM10",243
2024-03-22,"14:55:00","X8","VVX10",6.5
2024-03-22,"14:55:00","X8","DVVX10",171
2024-03-23,NA,"D5","TM",15.8
2024-03-23,"13:05:00","D5","TX",22.1
2024-03-23,"23:35:00","D5","TN",10.9
2024-03-23,NA,"D5","HRM",69
2024-03-23,"23:37:00","D5","HRX",100
2024-03-23,"13:09:00","D5","HRN",42
2024-03-23,NA,"D5","PM",970.6
2024-03-23,"10:04:00","D5","PX",972.5
2024-03-23,"02:37:00","D5","PN",969
2024-03-23,NA,"D5","PPT",0
2024-03-23,NA,"D5","RS24h",18.1
2024-03-23,NA,"D5","VVM10",4.4
2024-03-23,NA,"D5","DVM10",217
2024-03-23,"14:39:00","D5","VVX10",10.7
2024-03-23,"14:39:00","D5","DVVX10",203
2024-03-23,NA,"X2","TM",16.3
2024-03-23,"13:12:00","X2","TX",21.2
2024-03-23,"23:35:00","X2","TN",13.2
2024-03-23,NA,"X2","HRM",74
2024-03-23,"23:37:00","X2","HRX",88
2024-03-23,"13:02:00","X2","HRN",55
2024-03-23,NA,"X4","TM",17
2024-03-23,"11:48:00","X4","TX",20.8
2024-03-23,"23:51:00","X4","TN",14.5
2024-03-23,NA,"X4","HRM",65
2024-03-23,"23:52:00","X4","HRX",82
2024-03-23,"11:48:00","X4","HRN",47
2024-03-23,NA,"X4","PM",1014.9
2024-03-23,"10:30:00","X4","PX",1016.9
2024-03-23,"03:09:00","X4","PN",1013.1
2024-03-23,NA,"X4","PPT",0
2024-03-23,NA,"X4","RS24h",18.1
2024-03-23,NA,"X4","VVM10",1.9
2024-03-23,NA,"X4","DVM10",177
2024-03-23,"14:36:00","X4","VVX10",8.9
2024-03-23,"14:36:00","X4","DVVX10",212
2024-03-23,NA,"X8","TM",16.6
2024-03-23,"13:06:00","X8","TX",22.2
2024-03-23,"23:04:00","X8","TN",13.2
2024-03-23,NA,"X8","HRM",67
2024-03-23,"23:05:00","X8","HRX",88
2024-03-23,"12:58:00","X8","HRN",43
2024-03-23,NA,"X8","PM",1009.2
2024-03-23,"10:08:00","X8","PX",1011
2024-03-23,"03:04:00","X8","PN",1007.5
2024-03-23,NA,"X8","PPT",0
2024-03-23,NA,"X8","RS24h",17.5
2024-03-23,NA,"X8","VVM10",1.9
2024-03-23,NA,"X8","DVM10",178
2024-03-23,"15:56:00","X8","VVX10",7.9
2024-03-23,"15:56:00","X8","DVVX10",195
2024-03-24,NA,"D5","TM",10.9
2024-03-24,"13:10:00","D5","TX",12.2
2024-03-24,"23:56:00","D5","TN",9.6
2024-03-24,NA,"D5","HRM",95
2024-03-24,"23:30:00","D5","HRX",100
2024-03-24,"16:13:00","D5","HRN",80
2024-03-24,NA,"D5","PM",967.5
2024-03-24,"00:00:00","D5","PX",969.9
2024-03-24,"23:38:00","D5","PN",963.9
2024-03-24,NA,"D5","PPT",0.8
2024-03-24,NA,"D5","RS24h",3.9
2024-03-24,NA,"D5","VVM10",2.4
2024-03-24,NA,"D5","DVM10",169
2024-03-24,"13:21:00","D5","VVX10",6.8
2024-03-24,"13:21:00","D5","DVVX10",195
2024-03-24,NA,"X2","TM",14.4
2024-03-24,"14:04:00","X2","TX",15.9
2024-03-24,"01:43:00","X2","TN",13
2024-03-24,NA,"X2","HRM",77
2024-03-24,"01:06:00","X2","HRX",91
2024-03-24,"15:37:00","X2","HRN",65
2024-03-24,NA,"X4","TM",14.3
2024-03-24,"13:35:00","X4","TX",15
2024-03-24,"08:44:00","X4","TN",13.4
2024-03-24,NA,"X4","HRM",76
2024-03-24,"08:45:00","X4","HRX",93
2024-03-24,"16:03:00","X4","HRN",65
2024-03-24,NA,"X4","PM",1012.1
2024-03-24,"09:07:00","X4","PX",1014.5
2024-03-24,"23:34:00","X4","PN",1008.5
2024-03-24,NA,"X4","PPT",0.2
2024-03-24,NA,"X4","RS24h",6.1
2024-03-24,NA,"X4","VVM10",2
2024-03-24,NA,"X4","DVM10",146
2024-03-24,"14:11:00","X4","VVX10",6.1
2024-03-24,"14:11:00","X4","DVVX10",158
2024-03-24,NA,"X8","TM",13.8
2024-03-24,"15:42:00","X8","TX",15.3
2024-03-24,"01:05:00","X8","TN",12.3
2024-03-24,NA,"X8","HRM",80
2024-03-24,"01:09:00","X8","HRX",95
2024-03-24,"15:42:00","X8","HRN",65
2024-03-24,NA,"X8","PM",1006.4
2024-03-24,"09:11:00","X8","PX",1008.7
2024-03-24,"23:33:00","X8","PN",1002.7
2024-03-24,NA,"X8","PPT",0
2024-03-24,NA,"X8","RS24h",5
2024-03-24,NA,"X8","VVM10",1.8
2024-03-24,NA,"X8","DVM10",154
2024-03-24,"14:28:00","X8","VVX10",6.1
2024-03-24,"14:28:00","X8","DVVX10",188
2024-03-25,NA,"D5","TM",9.5
2024-03-25,"09:49:00","D5","TX",11.5
2024-03-25,"17:42:00","D5","TN",8.5
2024-03-25,NA,"D5","HRM",99
2024-03-25,"23:30:00","D5","HRX",100
2024-03-25,"14:44:00","D5","HRN",88
2024-03-25,NA,"D5","PM",954.6
2024-03-25,"00:01:00","D5","PX",964.4
2024-03-25,"23:59:00","D5","PN",946.8
2024-03-25,NA,"D5","PPT",8
2024-03-25,NA,"D5","RS24h",2.8
2024-03-25,NA,"D5","VVM10",2.8
2024-03-25,NA,"D5","DVM10",135
2024-03-25,"15:09:00","D5","VVX10",6.7
2024-03-25,"15:09:00","D5","DVVX10",113
2024-03-25,NA,"X2","TM",13
2024-03-25,"11:44:00","X2","TX",14.5
2024-03-25,"17:09:00","X2","TN",11.8
2024-03-25,NA,"X2","HRM",82
2024-03-25,"23:30:00","X2","HRX",94
2024-03-25,"14:02:00","X2","HRN",64
2024-03-25,NA,"X4","TM",13
2024-03-25,"13:39:00","X4","TX",14.1
2024-03-25,"23:00:00","X4","TN",11.9
2024-03-25,NA,"X4","HRM",80
2024-03-25,"23:30:00","X4","HRX",100
2024-03-25,"14:06:00","X4","HRN",59
2024-03-25,NA,"X4","PM",998.8
2024-03-25,"00:01:00","X4","PX",1009.1
2024-03-25,"23:54:00","X4","PN",990.6
2024-03-25,NA,"X4","PPT",3.6
2024-03-25,NA,"X4","RS24h",3.7
2024-03-25,NA,"X4","VVM10",1.4
2024-03-25,NA,"X4","DVM10",88
2024-03-25,"01:32:00","X4","VVX10",5.8
2024-03-25,"01:32:00","X4","DVVX10",200
2024-03-25,NA,"X8","TM",12.4
2024-03-25,"09:41:00","X8","TX",14.4
2024-03-25,"15:31:00","X8","TN",10.9
2024-03-25,NA,"X8","HRM",86
2024-03-25,"23:16:00","X8","HRX",98
2024-03-25,"14:30:00","X8","HRN",66
2024-03-25,NA,"X8","PM",993
2024-03-25,"00:00:00","X8","PX",1003.3
2024-03-25,"23:54:00","X8","PN",984.9
2024-03-25,NA,"X8","PPT",5.1
2024-03-25,NA,"X8","RS24h",3.1
2024-03-25,NA,"X8","VVM10",1.5
2024-03-25,NA,"X8","DVM10",70
2024-03-25,"15:14:00","X8","VVX10",5.4
2024-03-25,"15:14:00","X8","DVVX10",84
2024-03-26,NA,"D5","TM",10.3
2024-03-26,"13:07:00","D5","TX",13.7
2024-03-26,"23:43:00","D5","TN",5.8
2024-03-26,NA,"D5","HRM",84
2024-03-26,"11:00:00","D5","HRX",100
2024-03-26,"21:07:00","D5","HRN",51
2024-03-26,NA,"D5","PM",943.7
2024-03-26,"00:00:00","D5","PX",946.8
2024-03-26,"07:30:00","D5","PN",942.1
2024-03-26,NA,"D5","PPT",19.5
2024-03-26,NA,"D5","RS24h",9.4
2024-03-26,NA,"D5","VVM10",3.4
2024-03-26,NA,"D5","DVM10",241
2024-03-26,"12:10:00","D5","VVX10",12.8
2024-03-26,"12:10:00","D5","DVVX10",333
2024-03-26,NA,"X2","TM",13.6
2024-03-26,"13:29:00","X2","TX",18.6
2024-03-26,"23:48:00","X2","TN",10.3
2024-03-26,NA,"X2","HRM",76
2024-03-26,"07:30:00","X2","HRX",98
2024-03-26,"14:55:00","X2","HRN",41
2024-03-26,NA,"X4","TM",13.6
2024-03-26,"13:35:00","X4","TX",17.3
2024-03-26,"23:59:00","X4","TN",10.5
2024-03-26,NA,"X4","HRM",76
2024-03-26,"09:00:00","X4","HRX",100
2024-03-26,"20:31:00","X4","HRN",41
2024-03-26,NA,"X4","PM",987.4
2024-03-26,"00:00:00","X4","PX",990.9
2024-03-26,"07:35:00","X4","PN",985.6
2024-03-26,NA,"X4","PPT",19.5
2024-03-26,NA,"X4","RS24h",9.2
2024-03-26,NA,"X4","VVM10",2.5
2024-03-26,NA,"X4","DVM10",274
2024-03-26,"12:52:00","X4","VVX10",11.4
2024-03-26,"12:52:00","X4","DVVX10",300
2024-03-26,NA,"X8","TM",12.9
2024-03-26,"13:41:00","X8","TX",17.3
2024-03-26,"23:46:00","X8","TN",9
2024-03-26,NA,"X8","HRM",78
2024-03-26,"09:00:00","X8","HRX",100
2024-03-26,"20:47:00","X8","HRN",43
2024-03-26,NA,"X8","PM",981.8
2024-03-26,"00:00:00","X8","PX",985
2024-03-26,"07:04:00","X8","PN",979.9
2024-03-26,NA,"X8","PPT",20.1
2024-03-26,NA,"X8","RS24h",9.8
2024-03-26,NA,"X8","VVM10",2.2
2024-03-26,NA,"X8","DVM10",279
2024-03-26,"13:20:00","X8","VVX10",10.3
2024-03-26,"13:20:00","X8","DVVX10",305
2024-03-27,NA,"D5","TM",9.8
2024-03-27,"12:06:00","D5","TX",14.2
2024-03-27,"05:49:00","D5","TN",5.2
2024-03-27,NA,"D5","HRM",66
2024-03-27,"20:20:00","D5","HRX",89
2024-03-27,"11:43:00","D5","HRN",43
2024-03-27,NA,"D5","PM",947.7
2024-03-27,"13:57:00","D5","PX",949.6
2024-03-27,"02:01:00","D5","PN",944.7
2024-03-27,NA,"D5","PPT",0
2024-03-27,NA,"D5","RS24h",14.6
2024-03-27,NA,"D5","VVM10",5.5
2024-03-27,NA,"D5","DVM10",254
2024-03-27,"23:17:00","D5","VVX10",14.9
2024-03-27,"23:17:00","D5","DVVX10",261
2024-03-27,NA,"X2","TM",13.5
2024-03-27,"15:04:00","X2","TX",17.6
2024-03-27,"03:51:00","X2","TN",8.1
2024-03-27,NA,"X2","HRM",58
2024-03-27,"22:00:00","X2","HRX",82
2024-03-27,"11:14:00","X2","HRN",34
2024-03-27,NA,"X4","TM",13.5
2024-03-27,"11:57:00","X4","TX",16.8
2024-03-27,"06:01:00","X4","TN",9.3
2024-03-27,NA,"X4","HRM",54
2024-03-27,"21:33:00","X4","HRX",79
2024-03-27,"11:43:00","X4","HRN",32
2024-03-27,NA,"X4","PM",991.9
2024-03-27,"13:44:00","X4","PX",993.7
2024-03-27,"02:14:00","X4","PN",989
2024-03-27,NA,"X4","PPT",0
2024-03-27,NA,"X4","RS24h",17.9
2024-03-27,NA,"X4","VVM10",3.2
2024-03-27,NA,"X4","DVM10",272
2024-03-27,"13:06:00","X4","VVX10",12.4
2024-03-27,"13:06:00","X4","DVVX10",258
2024-03-27,NA,"X8","TM",12.7
2024-03-27,"11:53:00","X8","TX",16.9
2024-03-27,"03:00:00","X8","TN",7.6
2024-03-27,NA,"X8","HRM",59
2024-03-27,"21:51:00","X8","HRX",88
2024-03-27,"11:30:00","X8","HRN",34
2024-03-27,NA,"X8","PM",986.2
2024-03-27,"14:06:00","X8","PX",988.1
2024-03-27,"02:16:00","X8","PN",983.5
2024-03-27,NA,"X8","PPT",0
2024-03-27,NA,"X8","RS24h",16
2024-03-27,NA,"X8","VVM10",3.1
2024-03-27,NA,"X8","DVM10",267
2024-03-27,"23:08:00","X8","VVX10",12.5
2024-03-27,"23:08:00","X8","DVVX10",232
2024-03-28,NA,"D5","TM",14.3
2024-03-28,"12:37:00","D5","TX",20.3
2024-03-28,"23:59:00","D5","TN",11.9
2024-03-28,NA,"D5","HRM",66
2024-03-28,"23:30:00","D5","HRX",100
2024-03-28,"12:40:00","D5","HRN",35
2024-03-28,NA,"D5","PM",953.4
2024-03-28,"21:26:00","D5","PX",956.3
2024-03-28,"01:57:00","D5","PN",946.9
2024-03-28,NA,"D5","PPT",0
2024-03-28,NA,"D5","RS24h",20
2024-03-28,NA,"D5","VVM10",6
2024-03-28,NA,"D5","DVM10",243
2024-03-28,"02:26:00","D5","VVX10",16.5
2024-03-28,"02:26:00","D5","DVVX10",262
2024-03-28,NA,"X2","TM",17.4
2024-03-28,"12:09:00","X2","TX",22.5
2024-03-28,"23:34:00","X2","TN",15.2
2024-03-28,NA,"X2","HRM",59
2024-03-28,"23:40:00","X2","HRX",85
2024-03-28,"12:10:00","X2","HRN",36
2024-03-28,NA,"X4","TM",17.3
2024-03-28,"12:09:00","X4","TX",21.5
2024-03-28,"23:58:00","X4","TN",15.3
2024-03-28,NA,"X4","HRM",57
2024-03-28,"22:50:00","X4","HRX",88
2024-03-28,"12:09:00","X4","HRN",34
2024-03-28,NA,"X4","PM",997.2
2024-03-28,"14:33:00","X4","PX",1000.2
2024-03-28,"00:54:00","X4","PN",990.8
2024-03-28,NA,"X4","PPT",0
2024-03-28,NA,"X4","RS24h",19.2
2024-03-28,NA,"X4","VVM10",3.9
2024-03-28,NA,"X4","DVM10",258
2024-03-28,"10:54:00","X4","VVX10",13.8
2024-03-28,"10:54:00","X4","DVVX10",325
2024-03-28,NA,"X8","TM",16.8
2024-03-28,"12:00:00","X8","TX",21.8
2024-03-28,"23:55:00","X8","TN",14.4
2024-03-28,NA,"X8","HRM",60
2024-03-28,"23:56:00","X8","HRX",95
2024-03-28,"12:00:00","X8","HRN",32
2024-03-28,NA,"X8","PM",991.6
2024-03-28,"21:23:00","X8","PX",994.5
2024-03-28,"00:45:00","X8","PN",985.1
2024-03-28,NA,"X8","PPT",0
2024-03-28,NA,"X8","RS24h",19
2024-03-28,NA,"X8","VVM10",3.6
2024-03-28,NA,"X8","DVM10",252
2024-03-28,"14:33:00","X8","VVX10",13.2
2024-03-28,"14:33:00","X8","DVVX10",213
2024-03-29,NA,"D5","TM",14
2024-03-29,"13:28:00","D5","TX",19.1
2024-03-29,"01:01:00","D5","TN",11.6
2024-03-29,NA,"D5","HRM",86
2024-03-29,"07:30:00","D5","HRX",100
2024-03-29,"16:23:00","D5","HRN",48
2024-03-29,NA,"D5","PM",952.2
2024-03-29,"00:07:00","D5","PX",955.2
2024-03-29,"17:04:00","D5","PN",949.5
2024-03-29,NA,"D5","PPT",0
2024-03-29,NA,"D5","RS24h",17.1
2024-03-29,NA,"D5","VVM10",4.3
2024-03-29,NA,"D5","DVM10",209
2024-03-29,"14:30:00","D5","VVX10",10.9
2024-03-29,"14:30:00","D5","DVVX10",215
2024-03-29,NA,"X2","TM",16.7
2024-03-29,"13:05:00","X2","TX",21.5
2024-03-29,"01:00:00","X2","TN",14.6
2024-03-29,NA,"X2","HRM",79
2024-03-29,"21:07:00","X2","HRX",89
2024-03-29,"15:07:00","X2","HRN",58
2024-03-29,NA,"X4","TM",16.6
2024-03-29,"15:38:00","X4","TX",20
2024-03-29,"01:01:00","X4","TN",14.8
2024-03-29,NA,"X4","HRM",78
2024-03-29,"20:14:00","X4","HRX",96
2024-03-29,"16:02:00","X4","HRN",47
2024-03-29,NA,"X4","PM",995.9
2024-03-29,"00:00:00","X4","PX",999.2
2024-03-29,"17:01:00","X4","PN",992.7
2024-03-29,NA,"X4","PPT",0
2024-03-29,NA,"X4","RS24h",18
2024-03-29,NA,"X4","VVM10",2.4
2024-03-29,NA,"X4","DVM10",220
2024-03-29,"11:58:00","X4","VVX10",8.9
2024-03-29,"11:58:00","X4","DVVX10",224
2024-03-29,NA,"X8","TM",16.4
2024-03-29,"13:16:00","X8","TX",20.2
2024-03-29,"01:05:00","X8","TN",14
2024-03-29,NA,"X8","HRM",80
2024-03-29,"01:06:00","X8","HRX",97
2024-03-29,"16:27:00","X8","HRN",47
2024-03-29,NA,"X8","PM",990.2
2024-03-29,"00:03:00","X8","PX",993.5
2024-03-29,"17:03:00","X8","PN",987
2024-03-29,NA,"X8","PPT",0
2024-03-29,NA,"X8","RS24h",16.9
2024-03-29,NA,"X8","VVM10",2.2
2024-03-29,NA,"X8","DVM10",213
2024-03-29,"12:28:00","X8","VVX10",7.8
2024-03-29,"12:28:00","X8","DVVX10",236
2024-03-30,NA,"D5","TM",11.5
2024-03-30,"15:16:00","D5","TX",15.9
2024-03-30,"06:11:00","D5","TN",8.8
2024-03-30,NA,"D5","HRM",78
2024-03-30,"23:30:00","D5","HRX",100
2024-03-30,"10:42:00","D5","HRN",49
2024-03-30,NA,"D5","PM",950
2024-03-30,"12:03:00","D5","PX",951.5
2024-03-30,"23:45:00","D5","PN",947.9
2024-03-30,NA,"D5","PPT",1.9
2024-03-30,NA,"D5","RS24h",14.9
2024-03-30,NA,"D5","VVM10",6.4
2024-03-30,NA,"D5","DVM10",242
2024-03-30,"23:45:00","D5","VVX10",17
2024-03-30,"23:45:00","D5","DVVX10",226
2024-03-30,NA,"X2","TM",15
2024-03-30,"10:30:00","X2","TX",18.2
2024-03-30,"06:14:00","X2","TN",12.2
2024-03-30,NA,"X2","HRM",67
2024-03-30,"22:47:00","X2","HRX",94
2024-03-30,"11:29:00","X2","HRN",44
2024-03-30,NA,"X4","TM",14.9
2024-03-30,"10:30:00","X4","TX",17.4
2024-03-30,"05:55:00","X4","TN",12.7
2024-03-30,NA,"X4","HRM",64
2024-03-30,"22:36:00","X4","HRX",100
2024-03-30,"10:34:00","X4","HRN",38
2024-03-30,NA,"X4","PM",994
2024-03-30,"12:03:00","X4","PX",995.7
2024-03-30,"23:46:00","X4","PN",992.4
2024-03-30,NA,"X4","PPT",2.1
2024-03-30,NA,"X4","RS24h",16.2
2024-03-30,NA,"X4","VVM10",3
2024-03-30,NA,"X4","DVM10",237
2024-03-30,"23:42:00","X4","VVX10",11.2
2024-03-30,"23:42:00","X4","DVVX10",213
2024-03-30,NA,"X8","TM",14.3
2024-03-30,"15:02:00","X8","TX",17.3
2024-03-30,"06:09:00","X8","TN",11.2
2024-03-30,NA,"X8","HRM",68
2024-03-30,"22:42:00","X8","HRX",94
2024-03-30,"10:30:00","X8","HRN",40
2024-03-30,NA,"X8","PM",988.3
2024-03-30,"12:05:00","X8","PX",990.1
2024-03-30,"23:30:00","X8","PN",986.8
2024-03-30,NA,"X8","PPT",1.6
2024-03-30,NA,"X8","RS24h",15.7
2024-03-30,NA,"X8","VVM10",3.2
2024-03-30,NA,"X8","DVM10",239
2024-03-30,"23:50:00","X8","VVX10",11.5
2024-03-30,"23:50:00","X8","DVVX10",220
2024-03-31,NA,"D5","TM",10.6
2024-03-31,"11:24:00","D5","TX",14
2024-03-31,"23:57:00","D5","TN",7.7
2024-03-31,NA,"D5","HRM",91
2024-03-31,"20:30:00","D5","HRX",100
2024-03-31,"11:06:00","D5","HRN",58
2024-03-31,NA,"D5","PM",950.2
2024-03-31,"23:57:00","D5","PX",954.6
2024-03-31,"01:12:00","D5","PN",947.7
2024-03-31,NA,"D5","PPT",10.1
2024-03-31,NA,"D5","RS24h",6.6
2024-03-31,NA,"D5","VVM10",6.3
2024-03-31,NA,"D5","DVM10",234
2024-03-31,"00:38:00","D5","VVX10",19.3
2024-03-31,"00:38:00","D5","DVVX10",208
2024-03-31,NA,"X2","TM",13.9
2024-03-31,"11:21:00","X2","TX",17.7
2024-03-31,"23:59:00","X2","TN",9.8
2024-03-31,NA,"X2","HRM",82
2024-03-31,"23:01:00","X2","HRX",98
2024-03-31,"11:06:00","X2","HRN",49
2024-03-31,NA,"X4","TM",14.1
2024-03-31,"11:05:00","X4","TX",17.3
2024-03-31,"21:03:00","X4","TN",10.6
2024-03-31,NA,"X4","HRM",81
2024-03-31,"22:00:00","X4","HRX",100
2024-03-31,"11:06:00","X4","HRN",45
2024-03-31,NA,"X4","PM",994.3
2024-03-31,"23:59:00","X4","PX",999.2
2024-03-31,"03:38:00","X4","PN",992
2024-03-31,NA,"X4","PPT",21.7
2024-03-31,NA,"X4","RS24h",7
2024-03-31,NA,"X4","VVM10",3.1
2024-03-31,NA,"X4","DVM10",245
2024-03-31,"00:53:00","X4","VVX10",12.6
2024-03-31,"00:53:00","X4","DVVX10",197
2024-03-31,NA,"X8","TM",13.4
2024-03-31,"11:06:00","X8","TX",16.9
2024-03-31,"23:49:00","X8","TN",9.5
2024-03-31,NA,"X8","HRM",83
2024-03-31,"22:30:00","X8","HRX",100
2024-03-31,"11:27:00","X8","HRN",47
2024-03-31,NA,"X8","PM",988.6
2024-03-31,"23:58:00","X8","PX",993.4
2024-03-31,"03:36:00","X8","PN",986.5
2024-03-31,NA,"X8","PPT",18.9
2024-03-31,NA,"X8","RS24h",6.5
2024-03-31,NA,"X8","VVM10",2.8
2024-03-31,NA,"X8","DVM10",246
2024-03-31,"00:53:00","X8","VVX10",11.4
2024-03-31,"00:53:00","X8","DVVX10",226
2024-04-01,NA,"D5","TM",11.1
2024-04-01,"13:52:00","D5","TX",17.4
2024-04-01,"05:43:00","D5","TN",6.4
2024-04-01,NA,"D5","HRM",61
2024-04-01,"01:55:00","D5","HRX",83
2024-04-01,"15:52:00","D5","HRN",34
2024-04-01,NA,"D5","PM",961.4
2024-04-01,"23:58:00","D5","PX",968.4
2024-04-01,"00:01:00","D5","PN",954.5
2024-04-01,NA,"D5","PPT",0
2024-04-01,NA,"D5","RS24h",21.4
2024-04-01,NA,"D5","VVM10",3.8
2024-04-01,NA,"D5","DVM10",244
2024-04-01,"16:34:00","D5","VVX10",13.3
2024-04-01,"16:34:00","D5","DVVX10",256
2024-04-01,NA,"X2","TM",14.3
2024-04-01,"15:03:00","X2","TX",20.8
2024-04-01,"03:01:00","X2","TN",8.5
2024-04-01,NA,"X2","HRM",56
2024-04-01,"02:16:00","X2","HRX",94
2024-04-01,"15:05:00","X2","HRN",29
2024-04-01,NA,"X4","TM",14.7
2024-04-01,"14:15:00","X4","TX",19.9
2024-04-01,"05:14:00","X4","TN",10.4
2024-04-01,NA,"X4","HRM",49
2024-04-01,"02:41:00","X4","HRX",69
2024-04-01,"15:01:00","X4","HRN",27
2024-04-01,NA,"X4","PM",1006
2024-04-01,"23:59:00","X4","PX",1012.8
2024-04-01,"00:00:00","X4","PN",999.2
2024-04-01,NA,"X4","PPT",0
2024-04-01,NA,"X4","RS24h",20.7
2024-04-01,NA,"X4","VVM10",3.1
2024-04-01,NA,"X4","DVM10",277
2024-04-01,"14:36:00","X4","VVX10",13.4
2024-04-01,"14:36:00","X4","DVVX10",272
2024-04-01,NA,"X8","TM",13.6
2024-04-01,"14:40:00","X8","TX",20.2
2024-04-01,"01:36:00","X8","TN",8.2
2024-04-01,NA,"X8","HRM",56
2024-04-01,"01:36:00","X8","HRX",92
2024-04-01,"15:07:00","X8","HRN",28
2024-04-01,NA,"X8","PM",1000.3
2024-04-01,"23:56:00","X8","PX",1007.1
2024-04-01,"00:01:00","X8","PN",993.3
2024-04-01,NA,"X8","PPT",0.1
2024-04-01,NA,"X8","RS24h",22.1
2024-04-01,NA,"X8","VVM10",2.9
2024-04-01,NA,"X8","DVM10",280
2024-04-01,"15:53:00","X8","VVX10",12.7
2024-04-01,"15:53:00","X8","DVVX10",208
2024-04-02,NA,"D5","TM",12.3
2024-04-02,"12:48:00","D5","TX",17.5
2024-04-02,"05:20:00","D5","TN",8.5
2024-04-02,NA,"D5","HRM",55
2024-04-02,"17:30:00","D5","HRX",66
2024-04-02,"12:59:00","D5","HRN",45
2024-04-02,NA,"D5","PM",969.8
2024-04-02,"10:20:00","D5","PX",972.7
2024-04-02,"23:59:00","D5","PN",967.5
2024-04-02,NA,"D5","PPT",0
2024-04-02,NA,"D5","RS24h",21
2024-04-02,NA,"D5","VVM10",3.8
2024-04-02,NA,"D5","DVM10",254
2024-04-02,"05:21:00","D5","VVX10",13.2
2024-04-02,"05:21:00","D5","DVVX10",347
2024-04-02,NA,"X2","TM",15.1
2024-04-02,"12:21:00","X2","TX",18.3
2024-04-02,"06:30:00","X2","TN",12.2
2024-04-02,NA,"X2","HRM",52
2024-04-02,"14:27:00","X2","HRX",69
2024-04-02,"09:30:00","X2","HRN",41
2024-04-02,NA,"X4","TM",15.1
2024-04-02,"12:25:00","X4","TX",17.2
2024-04-02,"05:30:00","X4","TN",12.5
2024-04-02,NA,"X4","HRM",48
2024-04-02,"23:59:00","X4","HRX",57
2024-04-02,"08:45:00","X4","HRN",35
2024-04-02,NA,"X4","PM",1014.6
2024-04-02,"11:00:00","X4","PX",1017.6
2024-04-02,"23:59:00","X4","PN",1012.1
2024-04-02,NA,"X4","PPT",0
2024-04-02,NA,"X4","RS24h",20.9
2024-04-02,NA,"X4","VVM10",2.5
2024-04-02,NA,"X4","DVM10",256
2024-04-02,"04:10:00","X4","VVX10",10.6
2024-04-02,"04:10:00","X4","DVVX10",324
2024-04-02,NA,"X8","TM",14.6
2024-04-02,"12:59:00","X8","TX",18.7
2024-04-02,"01:56:00","X8","TN",10.6
2024-04-02,NA,"X8","HRM",49
2024-04-02,"01:55:00","X8","HRX",63
2024-04-02,"09:44:00","X8","HRN",38
2024-04-02,NA,"X8","PM",1008.9
2024-04-02,"10:54:00","X8","PX",1011.7
2024-04-02,"23:56:00","X8","PN",1006.5
2024-04-02,NA,"X8","PPT",0
2024-04-02,NA,"X8","RS24h",20.7
2024-04-02,NA,"X8","VVM10",2.3
